plant,nom d'équipement,ID Technique,Process,nom master data,emplacement ,Immo Number,numéro de série,"année 
(plaque signalitique)",commersialisation d'équipement ,commersialisation PDR ,age ,D(degradabilite ,HP ( heure de production ),HP coef,P pdr ( piece de rechange),"MT (deux facteur mttr et mtbf ) mttr : main time to repair , mtbf : main time between failure",T (technologie ,"Aging 
Result","Equipment
Staus",Physical status
MN,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,,488S.1264,2017,NON,OUI,8,0.4,5883,1,0,0,1,0.39,Bon,Bon
MN,alpha 488 ,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,,325,2024,NON,OUI,1,0,5883,1,0,0,1,0.15,Excellent,
MN,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,,488S.1282,2017,NON,OUI,8,0.4,5883,1,0,0,1,0.39,Bon,Bon
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,355.0158,2007,NON,OUI,18,0.7,5883,1,0,0,1,0.57,Moyen,Moyen
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,355.0159,2007,NON,OUI,18,0.7,5883,1,0,0,1,0.57,Moyen,Moyen
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,781,2011,NON,OUI,14,0.4,5883,1,0,0,1,0.39,Bon,
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,412,2011,NON,OUI,14,0.4,5883,1,0,0,1,0.39,Bon,
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,355.0246,2007,NON,OUI,18,0.7,5883,1,0,0,1,0.57,Moyen,Moyen
MN,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,coupe,,477.0147,2004,NON,OUI,21,1,5883,1,0,0,1,0.75,Alarmant,Besoin upgrade
MN,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,coupe,,477.0167,2006,NON,OUI,19,0.7,5883,1,0,0,1,0.57,Moyen,Besoin upgrade
MN,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,coupe,,477.0284,2012,NON,OUI,13,0.4,5883,1,0,0,1,0.39,Bon,Besoin upgrade
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,,333.0049,1998,NON,OUI,27,1,5883,1,0,0,1,0.75,Alarmant,Alarmant
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,,2275,2004,NON,OUI,21,1,5883,1,0,0,1,0.75,Alarmant,
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,,2272,2004,NON,OUI,21,1,5883,1,0,0,1,0.75,Alarmant,
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,,333.2273,2004,NON,OUI,21,1,5883,1,0,0,1,0.75,Alarmant,Besoin upgrade
MN,alpha 455,ET00000206,Cutting Machine Wire < 6mm2,Komax--Alpha 455,coupe,,455.0018,2005,NON,NON,20,0.7,5883,1,1,0,1,0.77,Alarmant,Alarmant
MN,alpha 433 h,ET00000205,Cutting Machine Wire < 6mm2,Komax--Alpha 433 H,coupe,,433.2059,2007,NON,OUI,18,0.7,5883,1,0,0,1,0.57,Moyen,Besoin upgrade
MN,alpha 488,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,,4880123,2005,NON,OUI,20,0.7,5883,1,0,0,1,0.57,Moyen,Moyen
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,3550407,2004,NON,OUI,21,1,5883,1,0,0,1,0.75,Alarmant,Moyen
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,,3550264,2004,NON,OUI,21,1,5883,1,0,0,1,0.75,Alarmant,Moyen
MN,alpha 488,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,,255,2005,NON,OUI,20,0.7,5883,1,0,0,1,0.57,Moyen,Besoin upgrade
MN,schleuniger power strip 9550,ET00000273,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,coupe,,668,2017,NON,OUI,8,0.4,5883,1,0,0,1,0.39,Bon,Alarmant
MN,bak ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,7455,1738,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,lad 02,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,7690,2144110301,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,2145110609,7187,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,lad av 02,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,66551       008096,A352,2004,OUI,OUI,21,1,3920,0.75,0,0,0,0.675,Alarmant,
MN,table contrôle electrique p526,ET00001604,Test Table,TSK--Test Table,assembly/testing,,1035015,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,poste caméra,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,526,2011,,,14,0.4,3920,0.75,1,0,1,0.565,Moyen,
MN,caméra p500,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,7468,2011,,,14,0.4,3920,0.75,1,0,1,0.565,Moyen,
MN,lad avant GDX,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,7992,AV17,2005,OUI,OUI,20,0.7,3920,0.75,0,0,0,0.495,Moyen,
MN,TCE 503,ET00001604,Test Table,TSK--Test Table,assembly/testing,7437,1739,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE T515,ET00001604,Test Table,TSK--Test Table,assembly/testing,7436,1034039,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE BRIGLIA ,ET00001604,Test Table,TSK--Test Table,assembly/testing,7267,2049,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,110/2023,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,101/2023,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,34,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak DIVMAC BRIGLIA ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,9624,2012,OUI,OUI,13,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,LAD FIXE BRIGLIA T4 ,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE 542,ET00001604,Test Table,TSK--Test Table,assembly/testing,7037,TO310,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,53,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD Rear Fiat 600,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,POSTE DE VISSAGE ,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,19-034,2019,,,6,0,3920,0.75,1,0,1,0.325,Bon,
MN,TCE 01 CABLE BATTERIE ,ET00001604,Test Table,TSK--Test Table,assembly/testing,5163191201,191564,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,181834,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE BRIGLIA T3,ET00001604,Test Table,TSK--Test Table,assembly/testing,,130632,2013,OUI,OUI,12,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452108262,2020-18183,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak TSK MOTEUR T4,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,1011477,2004,OUI,OUI,21,1,3920,0.75,0,0,0,0.675,Alarmant,
MN,TCE MOTEUR T4,ET00001604,Test Table,TSK--Test Table,assembly/testing,,1021988,2007,OUI,OUI,18,0.7,3920,0.75,0,0,0,0.495,Moyen,
MN,TCE Roof Teto L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,211033,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Rear Jeep Junior L02,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,221036,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Rear Jeep Junior L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,170291,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Rear Fiat 600,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,220512,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Rear Door Left/Right L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,211150,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Portellone GSX L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,211094,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Portellone GDX L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,220520,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Portellone DX/SX Fiat 600,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,220594,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Moteur 1.5 L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,20011513,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Light Bar/AGS/Airbag F600,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,220586,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Gros Câble 434,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,9046,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE Front Jeep Junior L02,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,239009,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Front Jeep Junior L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,211096,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Front Fiat 600,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,222699,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Front Door GSX L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,97039,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Front Door GDX L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,20011514,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Dashboard L02,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,216697,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Dashboard L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,171528,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Dashboard GSX Fiat 600,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,220465,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,test table,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,243535,2024,OUI,OUI,1,0,3920,0.75,0,0,0,0.075,Excellent,
MN,test table,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,243293,2024,OUI,OUI,1,0,3920,0.75,0,0,0,0.075,Excellent,
MN,test table,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,243301,2024,OUI,OUI,1,0,3920,0.75,0,0,0,0.075,Excellent,
MN,test table,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,245185,2024,OUI,OUI,1,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Bumper Rear L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,223261,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Bumper Front L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,211092,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Bumper Front F600,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,220587,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Briglia AGS-AIRBUS L01,ET00001538,Test Table,Divmac--Test Table,assembly/testing,,210987,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE T540,ET00001604,Test Table,TSK--Test Table,assembly/testing,,20320581,2009,OUI,OUI,16,0.7,3920,0.75,0,0,0,0.495,Moyen,
MN,TCE T521,ET00001604,Test Table,TSK--Test Table,assembly/testing,,201840,2001,OUI,OUI,24,1,3920,0.75,0,0,0,0.675,Alarmant,
MN,TCE T517,ET00001604,Test Table,TSK--Test Table,assembly/testing,,2145110610,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE T515,ET00001604,Test Table,TSK--Test Table,assembly/testing,,1034039,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE T511,ET00001604,Test Table,TSK--Test Table,assembly/testing,,2145110608,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE T510,ET00001604,Test Table,TSK--Test Table,assembly/testing,,2145110609,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE T504,ET00001604,Test Table,TSK--Test Table,assembly/testing,,1738,2004,OUI,OUI,21,1,3920,0.75,0,0,0,0.675,Alarmant,
MN,TCE T503,ET00001604,Test Table,TSK--Test Table,assembly/testing,,4016070,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE T500,ET00001604,Test Table,TSK--Test Table,assembly/testing,,1740,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,TCE Moteur T4 L02,ET00001604,Test Table,TSK--Test Table,assembly/testing,,TS 1500-400082-55,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MN,TCE Moteur T4 L01,ET00001604,Test Table,TSK--Test Table,assembly/testing,,206494,2007,OUI,OUI,18,0.7,3920,0.75,0,0,0,0.495,Moyen,
MN,BAK MOTEUR T4,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452102486,2020TU-18817,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak DIVMAC BRIGLIA ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,20011513,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak DIVMAC BRIGLIA ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452103500,206494,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2020TU-015840,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak TSK,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,1002158,2000,OUI,OUI,25,1,3920,0.75,0,0,0,0.675,Alarmant,
MN,bak TSK,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,7480,TS1500-2018-401589-008,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2009-1014/1073,2009,OUI,OUI,16,0.7,3920,0.75,0,0,0,0.495,Moyen,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452209976,2020TU-18292,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,222693,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-08970,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,61442210054,20,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,109/2023,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452203783,171528,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,098/2023,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,099/2023,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,79,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak DIVMAC ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,223261,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak NV,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-13365,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,poste vissage,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,2022TU-09687,2022,,,3,0,3920,0.75,1,0,1,0.325,Bon,
MN,bak DIVMAC,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,222699,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-09672,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,61442210055,21,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,084/2023,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2021TU-207358,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452203780,216714,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452203782,2021TU-20348,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,CMX,ET00001536,Test Station Fuse,Divmac--Fuse Detection,assembly/testing,,190543,2019,,,6,0,3920,0.75,1,0,1,0.325,Bon,
MN,LAD Portellone DX,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452203784,170291,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-09248,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452208980,2022TU-2000,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-06756,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-11601,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-11614,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,222600,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,222620,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,223443,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,223455,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,223449,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452112611,215932,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD Front JJ L02,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452201666,2021TU-18835,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,216697,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2022TU-11997,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2021TU-16959,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,217344,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2021TU-16959,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,7005,9739,2012,OUI,OUI,13,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak DIVMAC,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145200918,20011514,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,61452112545,2021TU-16959,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,51452201660,216282,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,51452201659,216694,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak ,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145190501,151382,2016,OUI,OUI,9,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145180903,17.1057,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,poste vissage,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,5145190901,2017TU-04210,2019,,,6,0,3920,0.75,1,0,1,0.325,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145190801,191077,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,POSTE VISSEUSE ,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,2022TU-20114,2023,,,2,0,3920,0.75,1,0,1,0.325,Bon,
MN,machine d'injection,ET00000546,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,assembly/testing,,201922,2019,,,6,0,3920,0.75,1,0,1,0.325,Bon,
MN,poste caméra,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,9168,2023,,,2,0,3920,0.75,1,0,1,0.325,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145180113,171434,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak BFT,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2018TU-46103,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,,2018TU-46092,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MN,machine d'injection,ET00000546,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,assembly/testing,,201923,2019,,,6,0,3920,0.75,1,0,1,0.325,Bon,
MN,LAD P1UO HABITACLE ,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,5144190801,5144190801,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,LAD Front Fiat 600,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,,,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145190505,2019TU-04121,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145190601,190544,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,VISSEUSE,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,5145190506,2019TU-04123,2019,,,6,0,3920,0.75,1,0,1,0.325,Bon,
MN,poste caméra,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,2145110614,243535,2024,OUI,OUI,1,0,3920,0.75,1,0,1,0.325,Bon,
MN,poste caméra,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,,20348,2022,,,3,0,3920,0.75,1,0,1,0.325,Bon,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145190101,181402,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MN,bak,ET00001635,Test Table,Emdep--Clip Table,assembly/testing,5145180302,2017-12668,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
